text;label
Remedies have been taken to reduce potential bias as described in the sections on data collection and limitations.;0
Still, the pattern of sourcing lever application may potentially be influenced by the respondents  norms they developed in response distinct degrees of strategic importance and supply risk.;0
Non-critical purchases account for 10.3 percent of all cases.;1
This portfolio quadrant is characterized by a below average strategic importance and a below average supply risk.;1
The below average scores for optimization of supply relationships and product optimization fit well to generic tactical suggestions.;1
This is intuitive, as non-critical purchases are less complex and important to the business.;1
Therefore, available literature suggests forging a greater variety of transactional supplier relationships, while product standardization becomes important for reducing the effort of managing a large number of technical variants.;1
However, in contrast to this advice, in this study, volume bundling was the least utilized approach across all four portfolio quadrants.;0
In comparison to strategic purchases, non-critical purchases show similar scores for extension of supply base and price evaluation.;0
This finding is surprising, as non-critical products were supposed to require a rationalization of the supply base, without the need to conduct price evaluation such as target or open book costing.;1
Leverage purchases account for 7 percent of all cases.;2
This portfolio quadrant is characterized by an above average strategic importance and a below average supply risk.;2
Leverage purchases score below average for product optimization only.;2
Such purchases are of a high monetary value and allow choosing among several alternative suppliers.;2
Therefore, as pertinent literature suggests, purchasing teams strongly exploit the company's buying power through price evaluation, volume bundling and extension of supply base.;2
On the other hand, they do not actively collaborate with suppliers in terms of product optimization.;2
In the present study, purchasing teams relied the most on price evaluation and significantly more than when making bottleneck purchases.;3
At the same time, they relied the least on product optimization and significantly less than when considering strategic purchases.;4
Bottleneck purchases account for 51 percent of all cases.;3
This portfolio quadrant is characterized by a below average strategic importance and an above average supply risk.;3
Bottleneck purchases score below average for six out of seven tactical sourcing levers.;3
Only optimization of supply relationships approached the average value.;0
As listed in Table 1, available literature suggests focusing on volume insurance.;3
However, it is surprising that purchasing teams analyzed in the present study relied more on optimization of supply relationships than on extension of supply base to establish alternative sources.;3
In comparison to strategic purchases, significantly less effort was invested into extension of supply base, while, in comparison to non-critical purchases, when making bottleneck purchases, participants were much more reliant on optimization of supply relationships.;3
In addition, product optimization seems to have a very limited potential only.;0
In the case of strategic purchases, purchasers invest significantly more effort into product optimization.;4
Strategic purchases account for 30 percent of all cases.;4
This portfolio quadrant is characterized by an above average strategic importance and an above average supply risk.;4
Strategic purchases scored above average for six out of seven tactical sourcing levers.;4
Only category-spanned optimization barely reached the average value, while the highest scores were noted for product optimization followed by volume bundling.;4
Literature on this subject suggests sophisticated and privileged, cooperative sourcing approaches for strategic purchases.;4
In line with this recommendation, this study's findings show that a wide range of tactical sourcing levers and much effort is invested into strategic purchases.;4
Thereby, purchasing teams placed great importance on product optimization and optimization of supply relationships.;4
In bottleneck purchases, purchasing teams relied significantly on product optimization.;3
In comparison to the other portfolio quadrants, strategic purchases score the highest on optimization of supply relationships.;4
However, in variance to the recommendations in literature, attaining bargaining power seems to be even more important, for the current study participants, as volume bundling and extension of supply base were identified as the most frequently used tactical sourcing levers for strategic purchases.;0
Findings yielded by the present study identify two groups of tactical sourcing levers, the first of which consists of volume bundling, price evaluation and extension of supply base.;0
In nearly all portfolio quadrants, these are the most frequently employed levers.;0
These represent what authors call the transaction-oriented, more traditional sourcing levers focused on capturing most of the value on the supply market in a rather adversarial approach.;0
The second group consists of product optimization, process optimization, optimization of supply relationships and category-spanned optimization.;0
In this study, these are the least used levers for nearly all portfolio quadrants.;0
According to the extant literature, these levers are intended to focus on creating value in the supply market via a relationship-oriented, more advanced approach.;0
In the analyzed sourcing projects, purchasing teams generally tend to apply transaction-oriented levers to all portfolio quadrants and selectively add more efforts to relationship-oriented levers, when strategic importance increases and supply risk reduces.;0
It is striking that the scores for most tactical sourcing levers are below the mid-point of the 7-point Likert scale with little deviation.;0
Only volume bundling and price evaluation just score above the mid-point for nearly all portfolio quadrants.;0
Overall, the data shows that the respondents opted for a wide range of sourcing levers without focusing on a few or single lever in extreme form.;0
Several of the present study findings are well aligned with the tactics recommended in pertinent literature.;0
For instance, price evaluation has been most applied to leverage and strategic purchases.;2
This corresponds to with earlier studies recommending target pricing for leverage purchases. ;2
Open book costing for strategic purchases.;4
Similarly, in correspondence to existing studies calling for long-term, privileged relationships, optimization of supply relationships was most applied strategic and least applied for non-critical purchases.;4
Still, in many cases, empirical reality diverges from the conceptual, normative recommendations.;0
On the other hands, optimization of supply relationships is frequently used for bottleneck purchases, instead of the recommended extension of the supply base as a means of expanding the network of alternative sources.;3
For strategic purchases, volume bundling and price evaluation are even more employed than that the highly recommended optimization of supply relationships.;4
Moreover, several publications create the impression that most tactical sourcing levers are exclusively limited to a single portfolio quadrant.;0
For example, efficient processing is deemend applicable solely to non-critical purchases.;1
 Long-term supply relationships pertain to strategic purchases only.;4
However, findings yielded by this study confirm that, although literature makes generic recommendations for a certain portfolio quadrant, this does not mean that the rest of the requirements does not apply in that quadrant.;0
They do, but it helps to understand the prime focus for each quadrant.;0
Thus, the present study is the first to provide survey-based empirical evidence supporting the conclusion that tactical sourcing levers are not exclusive to a specific portfolio quadrant.;0
Rather, the entire range of tactical sourcing levers is applied in practice to each portfolio quadrant.;0
In addition, purchasers tend to dedicate more effort to the process when moving from bottleneck to non-critical, to strategic and finally to leverage purchases.;0
Overall, the least effort was invested into bottleneck purchases.;3
For non-critical purchases, more effort was added, especially to extension of supply base, product optimization and price evaluation.;1
Efforts increased further for strategic purchases, in particular for optimization of supply relationships and volume bundling.;4
Ultimately, for leverage purchases, additional effort was invested into price evaluation and category-spanned optimization.;2
In sum, in practice, tactical sourcing levers are applied in an additive manner, rather as alternatives.;0
Caniels and Gelderman give a possible explanation for this phenomenon.;0
In their analysis, the buyer-supplier relationships for bottleneck purchases are supplier-dominated.;3
Leverage purchases are buyer-dominated.;2
A supplier-dominated power regime may lead to lock-in situations in which the buyers ability to enforce their goals and tactics is often very limited.;3
In contrast, buyer dominance increases the buyers influence and value appropriation.;2
Consequently, in the analyzed data set, buyers may have spent the least efforts on tactical sourcing levers for bottleneck purchases.;3
To date, in supply management, purchasing portfolio models have been widely adopted to cluster and strategically manage different types of purchases.;0
Although it still attracts criticism, the Kraljic matrix remains the dominant approach in purchasing portfolio management.;0
The traditional idea of the Kraljic matrix is intuitively appealing as purchases are grouped into four portfolio quadrants, namely non-critical, leverage, bottleneck and strategic purchases.;0
This classification is based on the strategic importance of each acquisition and the supply risk they impose for the buyer.;0
Purchasers follow tactical recommendations for each portfolio quadrant to maximize purchasing performance.;0
However, in practice, strategy implementation is not that straight forward, as it typically requires discussing and balancing a set tactics.;0
Tactical sourcing levers have an immediate practical relevance as they address the activities that purchasers use to achieve their goals.;0
Extant research on portfolio models contributed little to the effort to verify if, in practice, tactical sourcing levers are applied according to the specific, generic recommendations for each portfolio quadrant.;0
This study set out to rectify this omission.;0
Following a mixed methods approach, a survey instrument was developed based on a literature review and highly interactive world caf discussions.;0
Measurement scales were subsequently developed for the seven core tactical sourcing lever, comprising of volume bundling, price evaluation, extension of supply base, product optimization, process optimization, optimization of supply relationships and category-spanned optimization.;0
Thereafter, 107 direct sourcing projects were analyzed for their strategic importance, supply risk and sourcing lever profile.;0
The sourcing projects were thus classified into non-critical, leverage, bottleneck and strategic purchases.;0
Finally, these groups of sourcing projects were tested with respect to differences and similarities in the application of the seven core tactical sourcing levers.;0
The findings of this study call for a more differentiated view on recommendations by portfolio models, as was already suggested a decade ago.;0
The study confirms that tactical sourcing levers are not applied as alternatives.;0
Rather, a mix of the entire range of tactical sourcing levers is utilized with respect to each portfolio quadrant and more effort is added when moving from bottleneck to leverage purchases.;0
Previous studies on portfolio models have tended to focus on overall strategic recommendations for each portfolio quadrant.;0
Thereby, they have contrasted portfolio quadrants in terms of differences in product characteristics, purchasing skills, buyer-supplier relationships, power structures and organizational structures.;0
This study goes beyond the approach adopted in these works, as it empirically links specific, actionable tactical sourcing levers to purchasing portfolio theory.;0
The study presents several contributions.;0
First, as initially intended by Kraljic's policy issues, the present study confirms that purchasing portfolio theory can play an important role in choosing and configuring a set of tactics to improve purchasing performance.;0
Its findings show that purchasers clearly apply a differentiated profile of tactical sourcing levers to each portfolio quadrant.;0
By operationalizing the seven discussed core tactical sourcing levers, this study provides 23 activities that can be applied in practice as a checklist to identify improvement potentials or each sourcing project.;0
This activity level of analysis may provide a rich line of inquiry for future studies.;0
It may for example be interesting to analyze in more details why some of the activities from each tactical sourcing lever did or did not vary between the portfolio quadrants, as potentially expected.;0
Second, the study provides evidence that purchasers differentiate between two groups of tactical sourcing levers.;0
More specifically, volume bundling, price evaluation and extension of supply base are mainly transaction-oriented and focus on capturing existing value.;0
These levers have been applied most frequently in the sample analyzed in this study, irrespective of the portfolio quadrant.;0
On the other hand, product optimization, process optimization, optimization of supply relationships and category-spanned optimization are predominately relationship-oriented and focus on creating value in collaboration with various actors.;4
These levers require collaboration across multiple functions.;4
However, they have been used the least across all portfolio quadrants.;0
For several years, many scholars assumed superiority of relationship-orientation over transaction-orientation in purchasing.;0
However, this study yielded the contrary findings.;0
Hence, it might be fruitful to further examine at the tactical level why purchasers invest greater effort into transaction-oriented than into relationship-oriented approaches, as well as whether trade-offs exist between these approaches.;0
In the analyzed sample, purchasing teams did not limit certain tactical sourcing levers exclusively to a single portfolio quadrant.;0
Each of the seven core tactical sourcing levers was applied to all portfolio quadrants.;0
This confirms earlier critique on a deterministic adoption and implementation of the generic recommendations for each portfolio quadrant, such as forming cooperative partnerships for all strategic purchases.;4
Yet, the full range of tactical sourcing levers may be used in each of the four quadrants.;0
This finding has important implications on the way portfolio models are used: The generic recommendations made by purchasing portfolio models and other management tools may serve as spaces for debate and social interaction but will most probably not provide the definite answer to strategic or tactical problems.;0
Purchasing portfolio models may especially be useful in the discussion about general purchasing approaches at a more abstract, general level with personnel from other functions which are not directly involved with purchasing activities.;0
However, in the implementation, purchasing professionals may still opt for the tactics that best fit the supply market conditions of the sourcing category at hand, even if they are not among the generic recommendations.;0
Future research might ask whether a strict, deterministic adherence to generic recommendation may even reduce purchasing performance.;0
Fourth, in the analyzed sample, more effort to implement tactical sourcing levers was added when moving from bottleneck, to non-critical, to strategic and finally to leverage purchases.;0
In other words, purchasing teams clearly concentrated their activities on leverage and strategic purchases and exerted less activities on non-critical and bottleneck purchases.;0
This suggests that the application of tactical sourcing levers within the Kraljic matrix is done in an additive manner.;0
This additive pattern suggests that purchasers draw the attention to particularly important and critical purchases to limit the extent of necessary analyses and data, which might in fact be a meaningful pattern of time and resource allocation.;0
A possible explanation may be that purchasers adapted their effort to the portfolio quadrant-specific power structures and resulting prospects of success.;0
Bottleneck purchases are often supplier-dominated and may thus be less favorable for the purchasers to reach their goals.;3
Tthe buyer-dominated leverage purchases.;2
Previous findings suggest that a purchasing portfolio analysis should play a major role in determining resources and involvement of purchasing teams.;0
Future studies might address this point to better understand how a sourcing team's resource availability influences performance outcomes in each of the four portfolio quadrants.;0
Do more resources in each quadrant lead to more success or should these resources mainly be bundled on the important and critical purchases as Kraljic suggests?;0
In conclusion, findings yielded by this study confirm that the logic of the deterministic, generic recommendations made in the quadrants of the Kraljic matrix are not coherent, are sometimes misguided and often lead to the cherry-picking of sourcing levers from other quadrants.;0
In the light of the on-going debate about the rigor and robustness of the Kraljic matrix, future research and practice may build on a finer differentiated approach to purchasing category management as discussed by the concept of category supply management, power positioning tools, category management in purchasing or the concept of modern category management.;0
To account better for the peculiarities of each material or service group, organizations may move away from a limited number of four or nine portfolio cells towards a finer differentiation of sourcing categories.;0
In a modern category management approach, a firm may distinguish several hundreds of sourcing categories, such as metal sheets, battery systems or leather applications, based on differentiators such as production technology, supplier competences or market-facing areas.;0
Ultimately, instead of following generic, norm strategies and tactics for all materials or services placed in the same portfolio quadrant, category managers might follow an individual strategy for each sourcing category, even when placed in the same portfolio area.;0
Purchasing portfolio models and their generic recommendations may still play an important role to cluster a firm's or department's range of sourcing categories and serve as a platform for a fruitful discussion about possible purchasing approaches among the involved stakeholders.;0
However, these generic recommendations will most likely not provide a definite answer.;0
A finer differentiated market understanding of modern category management with potentially hundreds of individual sourcing category strategies, may require entirely new predictive tools that help the front-line purchasers in choosing which activities are more or less appropriate in particular circumstances.;0
A major strength of this study lies in the research design which relies on the experience of front-line purchasing agents, most knowledgeable about the sourcing context and tactical sourcing levers they have to consider in their daily work.;0
The study intentionally focused on direct sourcing projects sourced within a timeframe of 6 month within one large, global automotive OEM to allow for intense academic-practitioner collaboration.;0
Moreover, this focus also facilitated access to the knowledge of a comparable and reasonably large group of purchasing agents within a consistent organizational context.;0
The automotive industry generally includes a large variety of purchased items.;0
Still, the study is unlikely to provide general guidelines for other industries, and especially for the service or the public sector.;0
Further data collection in other industries and the public sector, including indirect purchases and a different time period for additional testing of the proposed patterns in tactical sourcing lever application, is desirable.;0
Strategic importance and supply risk and thus the positioning of products in the Kraljic matrix may change over time.;0
Therefore, this study intentionally focused on sourcing levers profiles within a limited time frame to allow a classification of the respective sourcing projects into the Kraljic matrix.;0
However, sourcing projects are not independent from each other as one tactical sourcing levers might have been applied in the past and therefore no longer be relevant to a particular sourcing project on a later occasion.;0
In other word, previous sourcing projects might have limited the respondent's choice of sourcing levers in the analyzed sourcing projects.;0
Future studies may address this limitation and analyze how sourcing lever application and success is influenced along a series of sourcing projects in a longitudinal study.;0
In the data set, leverage and non-critical purchases were underrepresented.;0
This might be due to the industry sample, as customized, complex and costly systems are typically purchased in the automotive industry.;0
Therefore, broader cross-industrial investigations across a greater number of regions and cultures might help to strengthen the generalizability of the findings along a wider range of research problems.;0
For instance, the low incidence of relation-oriented strategies in this sample may be the expression of corporate culture.;0
Research on tactical sourcing levers can still be considered as work in progress.;0
This study focused on the knowledge gained from purchasing-related practitioners.;0
However, purchasers increasingly work in cross-functional teams which can also affect their choice and range of available tactical sourcing levers.;0
Future research might thus go beyond the existing frameworks to integrate practitioners from other supply market-related functions such as engineering, logistics or quality management into the research process.;0
So far, the study lacks evidence on tangible outcomes of whether tactical sourcing levers were, or were not, successfully applied in practice.;0
Future research may address this opportunity and analyze how successful category managers are in cherry picking tactical sourcing levers from any of the recommendations made by Kraljic.;0
If they are successful, although they infringe on Kraljic's or other author's recommendations this could fundamentally question the utility of the Kraljic matrix and portfolio models in general.;0
Purchasing strategies are a significant contributing factor to the overall performance of a firm.;0
Not only has it been argued that transitioning purchasing from a tactical to a strategic role provides sustainable competitive advantage, compelling evidence supports the relationship between strategic purchasing and supplier integration, performance, power, and total cost of ownership among other benefits.;0
Consequently, it has become widely accepted that establishing a strategic purchasing approach is imperative for today's firm.;0
Towards this goal, employing a purchasing portfolio approach has become prevalent in both academia and within organizations to improve strategic purchasing.;0
The most established portfolio model in literature and practice is Kraljic's model known as the Kraljic Portfolio Matrix.;0
The KPM employs a matrix comprised of four portfolio quadrants to categorize purchases according to a range of internal, product, profit and operational factors along with external, supply market conditions.;0
The general idea behind the KPM is to minimize supply vulnerability and maximize buying power while at the same time matching external resources provided by suppliers with the internal needs of the buying firm.;0
Moreover, the KPM has been found to provide additional benefits such as improving internal cross-functional coordination, visualizing and illustrating the purchasing strategy, and diversifying supplier power dependencies.;0
Thus, the KPM approach has been argued to represent the single most diagnostic and prescriptive tool available to purchasing organizations.;0
However, the Kraljic model is not without its critics.;0
One of the primary weaknesses of the KPM is the qualitative nature of the model, which results in a subjective method for weighting and positioning suppliers or commodities in the quadrants.;0
In fact, Olsen and Ellram emphasized that the weighting of each factor, which helps to determine the positioning, is the most important part of the implementation process, but at the same time is one of the most subjective elements of the KPM model and decision-makers must come to an agreement on these inputs.;0
To address this Padhi argue for less subjective methods for positioning purchases on the matrix.;0
However, advancements with this concern have been slow.;0
Other concerns with the KPM exist such as weakness in the measurement of dimensions and variables, lack of prescriptive suggestions for proactively changing the existing power dependence, disregard for the supplier side, and the failure to account for interdependencies between products and between agent relationships.;0
Nevertheless, even among these critics, there is wide consensus that the KPM model provides a useful tool for describing and differentiating purchasing situations and developing appropriate sourcing strategies.;0
The purpose of this paper is to address some of these concerns.;0
We propose the use of decision analysis to provide a systematic quantitative approach to making better decisions.;0
By incorporating decision analysis, we advance the KPM model to become more objective in nature.;0
Specifically, we propose the use of multi-objective decision analysis as a quantitative framework to objectively position purchases in the KPM matrix along with identifying which products and services to begin strategic sourcing efforts with.;0
We demonstrate our approach by positioning major products and services procured by an organization which sources over $10 billion per year for products and services across 79 locations.;0
Consequently, this paper contributes to the literature in two ways.;0
Providing a novel approach to objectively and quantitatively position products and services within the KPM.;0
Providing decision makers an approach to identify those products and services that are optimal candidates to begin strategic sourcing initiatives.;0
The outline of this paper follows.;0
First, we provide a succinct overview of purchasing portfolio models and the current gap in the literature for quantitatively positioning items within the KPM.;0
We then outline our proposed methodology along with the use-case application of our approach to a subset of the organization's products and services.;0
We then discuss the results and insights garnered from our analysis and end the paper with a short discussion of recommendations, future work and concluding statements.;0
Modern portfolio theory dates back to 1952 when Markowitz introduced a framework for assembling a portfolio of assets to balance expected return for a given level of risk.;0
The concept of portfolio models subsequently diffused into the strategic management, marketing, and production literature followed by the purchasing domain.;0
Purchasing portfolio models provide an approach for differentiating suppliers and commodities.;0
Purchasing portfolio models have received considerable attention from academia and within organizations.;0
This attention is driven by the recognition that the ability of the firm to manage supplier relations has been empirically linked to obtaining and sustaining a competitive advantage.;0
Moreover, suppliers have played an increasingly significant role in the success of firm.;0
However, all suppliers cannot be dealt with in the same way and the literature supports the need to differentiate supplier relationships through differentiation schemes offered by purchasing portfolio models.;0
Kraljic introduced the first comprehensive portfolio approach for purchasing and supply management.;0
Although other models have been developed, Kraljic's approach has become the dominant methodology built upon in literature and the foundation for purchasing strategies for many organizations.;0
Kraljic's approach leverages a portfolio matrix that classifies products on the basis of two dimensions: the external dimension concerns the factors regarding suppliers and supply market, while the internal dimension relates to the importance and value impact of a given product.;0
Each dimension needs to be assessed against a number of variables where an overall classification score is established.;0
The result is a matrix and a classification in four categories.;0
non-critical.;1
Leverage.;2
Bottleneck.;3
Strategic items as illustrated.;4
This categorization allows commodities to be classified in a way that minimizes the supply risk while maximizing purchasing power and value to the firm.;0
There are several variants to the KPM.;0
However, most alternatives build on and extend the KPM by focusing on the factors and variables to be measured.;0
Table 1 illustrates only a few variants published in the purchasing literature.;0
Positioning commodities in this matrix form not only enables managers to visually see trade-offs between items, but the classification also allows firms to develop distinctive management approaches for each category.;0
In fact, they identified three generalized supplier strategies to associate with the purchasing strength versus supply market strength power positions.;0
Exploit: leverage buying power, whether through aggressive or collaborative means.;2
Balance: implement neither aggressive nor conservative purchasing approach.;0
Diversify: search for new suppliers or substitutes.;3
In addition to the variations in what determines the positioning of products, the KPM has also been used to shift products within the matrix.;0
For example, they illustrated how practitioners have used the matrix to encourage new market entrants, which moves an item to leverage status, and to set goals for sourcing improvements.;2
The simplicity and flexibility of the KPM design has been a significant contributing factor to its popularity.;0
Moreover, empirical studies have corroborated the usefulness and validity of KPM and purchasing portfolio analysis in practice.;0
Caniels and Gelderman assessed the credibility of the KPM and the factors applied to measure supply risk and value impact.;0
Leveraging data from Dutch purchasing professionals, they found theoretical and real situations that largely satisfy the purchasing strategies while assigning different commodities to the KPM.;0
Wagner and Johnson used interview and archival data for multinational companies and found a strong relationship between the portfolio approach and competitive advantages obtained.;0
Bensaou and Lilliecreutz and Ydreskog found that firms benefit from entering into a variety of relationships with different suppliers as directed by a KPM porfolio approach.;0
Ipso facto, purchasing porfolio analysis has been found to be one of the top purchasing and supply tools used in industry, second only to vendor rating.;0
However, one of the KPM's main critiques revolves around the question.;0
How does a purchasing manager position a product or service within the matrix?;0
Most of the research regarding the KPM involves the framework itself, movement within the framework, application of the framework to industry, strategies for the matrix categories, and buyer-supplier relationships that underpin management decisions prior to or after placement.;0
In fact, Padhi, state that positioning commodities in the KPM suggested in the literature are mainly based on subjective judgment of the decision makers to position the commodities in the different quadrants.;0
They lack analytical rigor, where subjective positioning of commodities may lead to erroneous outcomes.;0
Wagner and Johnson add that despite the abundance of research on relationship patterns and their impact on company performance, the how-to question has been widely neglected.;0
Ramsay identifies an absence of a conceptual framework to facilitate an analytical approach.;0
Padhi add that positioning of the items in the portfolio matrix by the purchasing managers are subjective and makes the portfolio models imprecise.;0
Knight reiterate the lack of analytical rigor, the difficulty in measuring the matrix dimensions, and the argument for less subjective methods for positioning purchases on the matrix.;0
Lee and Drake argue that lack of the synthesizing of qualitative and quantitative measures promote arbitrary classification of purchases.;0
Olsen and Ellram emphasize that categorizing of purchases in a portfolio model is very subjective, and perhaps the most important part of the implementation process and urge the use of quantitative methodologies.;0
Although not exhaustive, a review of literature identified only five attempts to use quantitative techniques to position items with the KPM.;0
Three of the five techniques rely on the concept of importance weights or importance scoring.;0
A review of the decision analysis literature reveals there may be a better approach.;0
The problem with importance weights is that they may not take into account the range between the least- and most-preferred options on each attribute.;0
Rather, swing weighting has become a common approach to more accurately capture the importance trade-space of given attributes.;0
There is a unique difference between importance weighting and swing weighting.;0
Importance weights are used to reflect the general importance of one attribute over another without regard to the difference between the worst and the best value points of each attribute.;0
Watson and Buede further state that when this difference from worst to best is not explicitly referenced in assessing weights, we obtain some general notion of importance, which is subject to great variation and argument among decision-makers.;0
Dillon-Merrill argue that importance weights do not take into account the range between the lowest and the highest levels of the value measures resulting in the potential for important measures to not be important to the decision.;0
Keeney adds that when we quantify objectives by simply asking for their relative importance, considerable misinformation about values is produced and a substantial opportunity to understand values is lost.;0
However, the use of swing weighting ensures we capture the full value preference structure rather than simply an arbitrary score or at best a hierarchy of importance.;0
Swing weighting also protects against the potential for loss of information, misunderstanding of decision-maker belief, and even loss of trade-offs between values.;0
Zhenfeng apply factor analysis techniques to the dimensions of the KPM.;0
However, the model lacks sufficient detail in derivation of variable scoring and positioning of items.;0
In all, the ability to extend this model for practical use is limited and its ease of implementation is inadequate.;0
The remaining quantitative method used to position items with the KPM is the Analytical Hierarchy Process.;0
This approach is not without its flaws.;0
From a general methodological viewpoint concerning AHP, Watson and Buede argue that although definitions for levels of importance are articulated, inconsistencies between importance pairings are common and additional methods must be used to resolve differences.;0
They add that instead of getting a decision-maker to wrestle with his values, the AHP tells him what they ought to be.;0
They further highlight that AHP fails to provide clarity between attributes by using a somewhat arbitrary representation of words by numbers which may be implying an underlying judgment structure which the decision-maker is unaware of and may disagree with.;0
Dyer remarks that the AHP, as it is traditionally applied to the evaluation of alternatives, generates rank orderings that are not meaningful with respect to the underlying preferences of the decision maker.;0
Kirkwood adds that the approach seems overly complex with its need for sometimes extensive pairwise comparisons of alternatives and extensive mathematical calculations to determine rankings.;0
These characteristics seem to obscure, rather than illuminate, the trade-offs involved in making decisions with multiple objectives.;0
The discussion above highlights what can be considered a gap in literature to date.;0
The necessity to identify and apply a quantitative method to position items within the KPM is therefore a pressing need, prior to undertaking subsequent analysis.;0
The data used for this research comes from a large organization's procurement function whose primary goal is to leverage its enterprise reach in order to capitalize on strategic sourcing opportunities that will maximize value and savings to the organization and stakeholders.;0
From 2010 to 2014, this organization's procurement function spent nearly $43 Billion in support of its operations.;0
This figure represents nearly 11% of the total 2010-2014 budget of this organization.;0
As the organization continues to face ongoing operations in multiple locations, the increased scrutiny by senior leadership to improve strategic sourcing, and the looming threat of an overburdened economy, the need to uncover areas ripe for value maximization and reduced supply chain risk cannot be overstated.;0
Thus, this research was guided by the desire to apply the KPM strategic sourcing model to this organizational context to allow the enterprise to develop distinctive management approaches for its sourcing activities.;0
To accomplish this the organization required an objective and quantitative approach to position items within the KPM and identify the products and services offering the highest potential for value maximization while minimizing supply chain risk through strategic sourcing.;0
Consequently, the methodology employed is for the purpose of positioning items within the matrix and identifying optimal candidates to begin strategic sourcing initiatives.;0
The KPM is, in essence, a multi-objective decision model.;0
Kraljic indicates that a trade-off exists between two factors: supply risk and value impact.;0
The location of a commodity or service within the KPM represents this trade-off.;0
Kraljic argues that an organization can fully exploit its buying power and achieve greater value gains when supply risk is minimized and value measures are maximized.;0
This occurs when items fall within the Leverage quadrant of the KPM.;2
On the other hand, items that fall outside of the Leverage quadrant offer less value impact or increased supply chain risk exposure to the firm and require a different approach, or strategy, for purchasing.;0
The general idea behind the KPM is to minimize supply vulnerability and maximize value impact while at the same time matching external resources provided by suppliers with the internal needs of the buying firm.;0
Thus, an assumption is made regarding an overall direction of preference towards the Leverage quadrant since it is in this quadrant that a purchasing organization is most likely to achieve maximum value improvements while minimizing risk exposure.;2
Relative to the exemplar organization, the objective to minimize supply risk was interpreted as minimizing supply market complexity.;3
Risk, according to literature, is restricted to situations in which both the set of possibilities and the probability distribution over this set are known whereas decisions under uncertainty are usually made on grounds other than logical calculation.;0
Kraljic uses the term risk to identify a supply market that is comprised of many factors that affect its complexity rather than outcomes with an associated probability and consequence.;0
Parnell add that risk neutrality is often seen in Government and non-profit decision making.;0
Therefore, we narrow our focus to a risk-less model with a fundamental objective to Minimize Supply Market Complexity.;0
This also serves to simplify the model by eliminating the requirement to incorporate risk attitude.;0
Furthermore, for the objective to maximize value, the exemplar organization sought to Maximize Strategic Impact.;0
The ability of an organization to carry out its particular operations and processes is critical to the success of the organizations strategy and the centralized purchasing function of the organization providing the data for this research is pivotal to the strategic success of its various locations.;0
Thus, for the exemplar organization the fundamental objectives decision-makers were focused on included.;0
Within the exemplar organization, individual products and services acquired are referred to as Product and Service Codes.;0
Given the two fundamental objectives and their respective direction of preference, Multi-Objective Decision Analysis is implemented as a framework to quantitatively position PSCs within the KPM.;0
We recall that the terms minimize and maximize connotes the direction of preference of the decision maker for a particular objective.;0
In our case, a less complex supply market is preferred over a more com- plex supply market and higher strategic impact is preferred over less strategic impact.;0
No manipulation of the market or the organization's strategy is required or intended when positioning a PSC.;0
However, the direction of preference is a requirement when using MODA and is vital to our methodology as will be seen in the following sections.;0
The alternatives for this research are simply the set of PSCs, or procurement items, that the organization desires to position within the KPM.;0
Although there are 1702 PSCs involved in contracts, the organization supplied a subset of PSCs for this analysis that accounts for 80% of 2010Ð2014 spend.;0
Specifically, we seek to position 138 PSCs selected by the organization.;0
Supply market complexity can be measured by various attributes such as market structure, concentration, risk, and price trends.;0
To capture these characteristics of a market, organizations can develop internal algorithms to measure and aggregate this information or leverage external approaches.;0
The World Buyer Power Score is one such external resource.;0
IBISWorld is a research organization whose reports delve into supply markets for a particular good or service.;0
The IBISWorld Buyer Power Score is comprised of three components: price trends, market structure, and market risk.;0
Each consists of factors such as availability of substitutes, market share concentration, and product specialization.;0
Switching costs are also considered.;0
These factors are weighted, scored, and aggregated to produce an overall buyer power score, which ranges between 1 and 5 with increments of 0.;0
A higher score indicates greater buyer strength and a less complex market.;2
The current organization has used the IBISWorld Buyer Power Score metric for several years to monitor the complexity of its supply market.;0
The organization obtains IBISWorld reports for each PSC as part of their market research efforts.;0
Therefore, let X be the IBISWorld Buyer Power Score, which represents our measure of supply market complexity.;0
A value function for this attribute provides a value score.;0
A single attribute value function is all that is required since a single attribute was identified to measure this fundamental objective.;0
Kirkwood identified two possible SAVFs: Piecewise linear and exponential.;0
To select the appropriate function, interviews were conducted with members of the purchasing function of the organization who are experts in strategic sourcing and have experience using the KPM.;0
The goal of the interviews was to identify and build a value preference structure for each attribute by eliciting values using the fractile method as explained by Howard and Abbas.;0
The Resource-based view posits that organizations achieve strategic impact through their resources.;0
However, it has been recognized that tangible and intangible assets cannot provide competitive advantages by themselves.;0
Hansen argue that it is not simply the possession of valuable and inimitable resources, but how leadership manages these resources is just as important.;0
